1.387142296936155539e+00,1.046729224602723551e+00,4.011778946395795908e-01,-5.084642202485897267e-01,2.430762361126082571e-01
8.222976570746390879e-01,4.838151769621078513e-01,-1.760071374594933236e+00,3.437684265941184925e-01,-2.055082306068816145e+00
-5.935410581510398853e-02,8.056690345040689039e-01,5.067184712854800460e-02,-1.555353667192137079e+00,2.467307383093324258e-01
1.229553655726773886e+00,8.317693855997265739e-01,-3.937746255110174398e-01,-4.618500138490831408e-01,3.290096602284504068e-01
-6.451268153753234591e-01,-1.384678359835490313e-01,9.244499040544370549e-01,-1.012089568363959025e+00,-9.043971932505667777e-01
-6.504091681258374058e-02,-3.222545712026778642e-01,-1.796161029080199478e+00,8.445914767489001718e-02,-8.990186345694665127e-01
2.532468613426171355e+00,3.033900038480152328e-01,4.751706155848492985e-01,8.016974935341582287e-02,-8.850806778041792056e-02
4.859246212620217387e-01,-2.241811757939567440e-01,1.279460102128069099e-01,-4.125889574653547331e-01,1.922129291769979931e+00
3.546062043080592252e-01,2.272696926547340901e+00,-1.593692520481555519e+00,6.059208300655833934e-01,-1.512676234927919083e-01
-1.777729883484700846e+00,-1.565012540834522126e+00,7.823458256553132983e-01,1.436719764726245074e+00,1.314893166817931336e+00
-1.605302493326503654e+00,-1.399237653799750847e+00,1.323491404669864702e+00,5.929080918939457767e-01,8.581290659186254777e-01
-4.316129081049755456e-01,1.397025706882752960e+00,-1.305192474841663675e+00,-8.547477908790857004e-01,-9.338875626941048336e-02
1.804283924513209625e+00,5.009177728974615329e-01,6.226220968070590722e-02,-5.838084527056116579e-01,-7.282219962941613445e-02
7.605342558165936184e-01,-3.831195433007991813e+00,1.823748749766930244e+00,2.654665437515993376e-01,6.363012558463781998e-01
7.183861212760198622e-01,8.831743157944679790e-02,4.567615052527368436e-02,1.259724619645919752e+00,-1.428302238115310763e+00
-1.214234767903842105e+00,6.104208963059438720e-01,4.760981963530615535e-01,-2.276584011549459774e+00,-2.306090855359939351e-01
-5.849866018392820832e-01,-5.573289495835689333e-01,-1.490846782923809233e+00,3.355755823250989311e-01,-1.484715695226746623e+00
2.336298439028824392e-01,-1.295768467226572795e+00,-3.057277572628117612e-01,1.626287522783592676e+00,-8.016552778100527465e-01
7.220040060095606060e-01,1.276205908988222504e+00,6.949940642854103290e-01,3.762885216894126111e-02,3.336297548495305576e-01
4.285225702610773180e-01,-3.158380590184555192e-01,5.063658082857706022e-01,-3.951568665938882674e-01,-7.663298761948560411e-01
5.684673171291739768e-01,1.790401820467376615e+00,-1.080769588922753766e+00,1.598461620019822060e-01,-2.221911277289090048e-01
-1.203225890837218870e+00,-1.401680852122145104e+00,-1.161088728887125499e-01,1.553338725843669277e+00,5.500077338885303035e-01
-5.807482800062360173e-01,-1.771556048275928497e+00,1.460992114131064001e+00,5.436910492365730485e-02,2.553960366900761003e-01
-1.436569439581826479e+00,4.305656742126982572e-01,-7.605948501543587092e-02,-5.056065037080161861e-01,-5.633699199986044182e-01
-8.284569240625406783e-01,5.135918539030376317e-01,3.077587474384712585e-01,-1.975645789078929404e+00,6.536575726182404233e-01
-3.711738974611842462e-02,1.419982486935929433e+00,-4.561949169080063704e-02,-6.280114276017229047e-01,-1.564162355796972492e-01
-1.310016006958260260e+00,-3.199552287145731588e-01,1.311571085555414129e+00,8.732431323496642195e-01,-1.576114603025425831e+00
4.817517663907134873e-01,1.880888445938172726e+00,8.295788642084594988e-01,1.972188496212539333e+00,1.148087893347091271e+00
-1.108773500673465584e+00,9.894966273817413782e-01,5.982748871206067243e-01,-6.695661821083267462e-01,-7.238284143249215097e-01
